[2024-11-27 14:38:28.750]	   "tmux-pain-control" update success
[2024-11-27 14:38:28.752]	     | Already up to date.
[2024-11-27 14:38:28.754]	   "tmux-sensible" update success
[2024-11-27 14:38:28.755]	   "tokyo-night-tmux" update success
[2024-11-27 14:38:28.756]	     | Already up to date.
[2024-11-27 14:38:28.757]	     | Already up to date.
[2024-11-27 14:38:28.764]	   "tmux.nvim" update success
[2024-11-27 14:38:28.765]	     | Already up to date.
[2024-11-27 14:38:28.784]	   "tmux-continuum" update success
[2024-11-27 14:38:28.786]	     | Already up to date.
[2024-11-27 14:38:28.795]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-27 14:38:28.838]	 Done.

[2024-11-29 10:08:08.496]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-11-29 10:08:08.506]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-29 10:08:08.705]	 Already installed "tmux-copycat"
[2024-11-29 10:08:08.707]	 Already installed "tmux-cpu"
[2024-11-29 10:08:08.710]	 Already installed "tmux-pain-control"
[2024-11-29 10:08:08.711]	 Already installed "tmux.nvim"
[2024-11-29 10:08:08.711]	 Already installed "tmux-sensible"
[2024-11-29 10:08:08.712]	 Already installed "tmux-resurrect"
[2024-11-29 10:08:08.713]	 Already installed "tokyo-night-tmux"
[2024-11-29 10:08:08.716]	 Already installed "tmux-continuum"
[2024-11-29 10:08:08.729]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-29 10:08:08.881]	 Updating all plugins!
[2024-11-29 10:08:08.883]	 
[2024-11-29 10:08:09.480]	   "tmux-copycat" update success
[2024-11-29 10:08:09.484]	     | Already up to date.
[2024-11-29 10:08:09.507]	   "tmux-cpu" update success
[2024-11-29 10:08:09.510]	     | Already up to date.
[2024-11-29 10:08:09.511]	   "tmux-resurrect" update success
[2024-11-29 10:08:09.515]	     | Already up to date.
[2024-11-29 10:08:09.587]	   "tmux-pain-control" update success
[2024-11-29 10:08:09.593]	     | Already up to date.
[2024-11-29 10:08:09.637]	   "tmux-sensible" update success
[2024-11-29 10:08:09.642]	     | Already up to date.
[2024-11-29 10:08:09.644]	   "tokyo-night-tmux" update success
[2024-11-29 10:08:09.648]	     | Already up to date.
[2024-11-29 10:08:09.712]	   "tmux.nvim" update success
[2024-11-29 10:08:09.726]	     | Already up to date.
[2024-11-29 10:08:09.767]	   "tmux-continuum" update success
[2024-11-29 10:08:09.772]	     | Already up to date.
[2024-11-29 10:08:09.792]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-29 10:08:09.900]	 Done.

[2024-11-29 14:09:36.642]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-11-29 14:09:36.652]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-11-29 14:09:36.833]	 Already installed "tmux-copycat"
[2024-11-29 14:09:36.834]	 Already installed "tmux-continuum"
[2024-11-29 14:09:36.835]	 Already installed "tmux-cpu"
[2024-11-29 14:09:36.835]	 Already installed "tmux-pain-control"
[2024-11-29 14:09:36.836]	 Already installed "tmux-resurrect"
[2024-11-29 14:09:36.837]	 Already installed "tmux-sensible"
[2024-11-29 14:09:36.838]	 Already installed "tokyo-night-tmux"
[2024-11-29 14:09:36.839]	 Already installed "tmux.nvim"
[2024-11-29 14:09:36.849]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-11-29 14:09:36.986]	 Updating all plugins!
[2024-11-29 14:09:36.986]	 
[2024-11-29 14:09:37.478]	   "tmux-cpu" update success
[2024-11-29 14:09:37.479]	   "tmux-sensible" update success
[2024-11-29 14:09:37.481]	   "tokyo-night-tmux" update success
[2024-11-29 14:09:37.481]	     | Already up to date.
[2024-11-29 14:09:37.481]	   "tmux-continuum" update success
[2024-11-29 14:09:37.482]	     | Already up to date.
[2024-11-29 14:09:37.482]	   "tmux.nvim" update success
[2024-11-29 14:09:37.483]	   "tmux-copycat" update success
[2024-11-29 14:09:37.484]	     | Already up to date.
[2024-11-29 14:09:37.484]	     | Already up to date.
[2024-11-29 14:09:37.484]	   "tmux-pain-control" update success
[2024-11-29 14:09:37.485]	     | Already up to date.
[2024-11-29 14:09:37.485]	     | Already up to date.
[2024-11-29 14:09:37.485]	     | Already up to date.
[2024-11-29 14:09:37.487]	   "tmux-resurrect" update success
[2024-11-29 14:09:37.488]	     | Already up to date.
[2024-11-29 14:09:37.497]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-11-29 14:09:37.545]	 Done.

[2024-12-02 16:20:53.985]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-02 16:20:53.994]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-02 16:20:54.186]	 Already installed "tmux-resurrect"
[2024-12-02 16:20:54.186]	 Already installed "tmux-copycat"
[2024-12-02 16:20:54.186]	 Already installed "tmux-continuum"
[2024-12-02 16:20:54.187]	 Already installed "tmux-pain-control"
[2024-12-02 16:20:54.188]	 Already installed "tmux-cpu"
[2024-12-02 16:20:54.190]	 Already installed "tmux-sensible"
[2024-12-02 16:20:54.190]	 Already installed "tmux.nvim"
[2024-12-02 16:20:54.192]	 Already installed "tokyo-night-tmux"
[2024-12-02 16:20:54.201]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-02 16:20:54.339]	 Updating all plugins!
[2024-12-02 16:20:54.339]	 
[2024-12-02 16:20:54.759]	   "tmux-cpu" update success
[2024-12-02 16:20:54.760]	   "tmux-continuum" update success
[2024-12-02 16:20:54.761]	   "tmux-pain-control" update success
[2024-12-02 16:20:54.761]	     | Already up to date.
[2024-12-02 16:20:54.762]	   "tmux-copycat" update success
[2024-12-02 16:20:54.763]	     | Already up to date.
[2024-12-02 16:20:54.764]	     | Already up to date.
[2024-12-02 16:20:54.764]	     | Already up to date.
[2024-12-02 16:20:54.776]	   "tmux-resurrect" update success
[2024-12-02 16:20:54.777]	   "tmux-sensible" update success
[2024-12-02 16:20:54.777]	     | Already up to date.
[2024-12-02 16:20:54.778]	     | Already up to date.
[2024-12-02 16:20:54.793]	   "tmux.nvim" update success
[2024-12-02 16:20:54.794]	     | Already up to date.
[2024-12-02 16:20:54.912]	   "tokyo-night-tmux" update success
[2024-12-02 16:20:54.913]	     | From https://github.com/janoamaral/tokyo-night-tmux
[2024-12-02 16:20:54.913]	     |    b45b742..d610ced  master     -> origin/master
[2024-12-02 16:20:54.913]	     |  * [new tag]         v1.6.1     -> v1.6.1
[2024-12-02 16:20:54.913]	     | Updating b45b742..d610ced
[2024-12-02 16:20:54.913]	     | Fast-forward
[2024-12-02 16:20:54.913]	     |  .github/workflows/report.yml |   2 +-
[2024-12-02 16:20:54.913]	     |  README.md                    |  28 +++++++++++++++++++++++++++-
[2024-12-02 16:20:54.913]	     |  snaps/hostname.png           | Bin 0 -> 7840 bytes
[2024-12-02 16:20:54.913]	     |  src/hostname-widget.sh       |  17 +++++++++++++++++
[2024-12-02 16:20:54.913]	     |  src/themes.sh                |   6 ++++++
[2024-12-02 16:20:54.913]	     |  tokyo-night.tmux             |  19 ++++++++++++++++---
[2024-12-02 16:20:54.913]	     |  6 files changed, 67 insertions(+), 5 deletions(-)
[2024-12-02 16:20:54.913]	     |  create mode 100644 snaps/hostname.png
[2024-12-02 16:20:54.913]	     |  create mode 100755 src/hostname-widget.sh
[2024-12-02 16:20:54.913]	     |  mode change 100644 => 100755 src/themes.sh
[2024-12-02 16:20:54.922]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-02 16:20:54.990]	 Done.

[2024-12-03 17:12:34.905]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-03 17:12:34.921]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-03 17:12:35.153]	 Already installed "tmux-copycat"
[2024-12-03 17:12:35.153]	 Already installed "tmux-pain-control"
[2024-12-03 17:12:35.154]	 Already installed "tmux-resurrect"
[2024-12-03 17:12:35.155]	 Already installed "tmux-continuum"
[2024-12-03 17:12:35.156]	 Already installed "tmux-cpu"
[2024-12-03 17:12:35.158]	 Already installed "tmux-sensible"
[2024-12-03 17:12:35.161]	 Already installed "tmux.nvim"
[2024-12-03 17:12:35.162]	 Already installed "tokyo-night-tmux"
[2024-12-03 17:12:35.181]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-03 17:12:35.387]	 Updating all plugins!
[2024-12-03 17:12:35.387]	 
[2024-12-03 17:12:35.909]	   "tmux-copycat" update success
[2024-12-03 17:12:35.915]	     | Already up to date.
[2024-12-03 17:12:35.921]	   "tmux-resurrect" update success
[2024-12-03 17:12:35.926]	     | Already up to date.
[2024-12-03 17:12:35.955]	   "tmux-pain-control" update success
[2024-12-03 17:12:35.958]	     | Already up to date.
[2024-12-03 17:12:35.967]	   "tmux-cpu" update success
[2024-12-03 17:12:35.970]	     | Already up to date.
[2024-12-03 17:12:35.984]	   "tmux-continuum" update success
[2024-12-03 17:12:35.988]	   "tmux-sensible" update success
[2024-12-03 17:12:35.988]	     | Already up to date.
[2024-12-03 17:12:35.991]	     | Already up to date.
[2024-12-03 17:12:36.003]	   "tmux.nvim" update success
[2024-12-03 17:12:36.007]	     | Already up to date.
[2024-12-03 17:12:36.042]	   "tokyo-night-tmux" update success
[2024-12-03 17:12:36.045]	     | Already up to date.
[2024-12-03 17:12:36.064]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-03 17:12:36.160]	 Done.

[2024-12-06 13:44:28.222]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu tmux-plugins/tmux-resurrect tmux-plugins/tmux-continuum tmux-plugins/tmux-pain-control tmux-plugins/tmux-sensible janoamaral/tokyo-night-tmux aserowy/tmux.nvim
[2024-12-06 13:44:28.232]	 Invoking /Users/sean/.config/tmux/plugins/tpm/bin/install_plugins
